year,district,office,candidate,party,votes,percentage
2018,24,Attorney General,Paxton,R,106811,37.5
2018,25,U.S. Senate,Cruz,R,138003,38.4
2018,25,U.S. Senate,O'Rourke,D,9596,2.7
2018,25,U.S. Senate,Dikeman,L,224316,62.8
2018,25,Governor,Abbott,R,120438,33.7
2018,25,Governor,Valdez,D,12188,3.4
2018,25,Governor,Tippetts,L,226031,63.1
2018,25,Lieutenant Governor,Patrick,R,118083,32.9
2018,25,Lieutenant Governor,Collier,D,14271,4.0
2018,25,Lieutenant Governor,McKennon,L,213515,59.8
2018,25,Attorney General,Paxton,R,134044,37.5
2018,26,U.S. Senate,Cruz,R,155222,65.4
2018,26,U.S. Senate,O'Rourke,D,6631,2.8
2018,26,U.S. Senate,Dikeman,L,79791,33.9
2018,26,Governor,Abbott,R,145751,61.8
2018,26,Governor,Valdez,D,10113,4.3
2018,26,Governor,Tippetts,L,84607,35.8
2018,26,Lieutenant Governor,Patrick,R,142416,60.2
2018,26,Lieutenant Governor,Collier,D,9574,4.0
2018,26,Lieutenant Governor,McKennon,L,75275,31.9
2018,26,Attorney General,Paxton,R,153650,65.1
2018,27,U.S. Senate,Cruz,R,103441,57.4
2018,27,U.S. Senate,O'Rourke,D,4857,2.7
2018,27,U.S. Senate,Dikeman,L,72927,40.8
2018,27,Governor,Abbott,R,96657,54.1
2018,27,Governor,Valdez,D,9049,5.1
2018,27,Governor,Tippetts,L,79202,43.9
2018,27,Lieutenant Governor,Patrick,R,95707,53.1
2018,27,Lieutenant Governor,Collier,D,5363,3.0
2018,27,Lieutenant Governor,McKennon,L,71415,39.9
2018,27,Attorney General,Paxton,R,102408,57.2
2018,28,U.S. Senate,Cruz,R,70253,26.6
2018,28,U.S. Senate,O'Rourke,D,6184,2.3
2018,28,U.S. Senate,Dikeman,L,192897,73.6
2018,28,Governor,Abbott,R,61045,23.3
