year,district,office,candidate,party,votes,percentage
2018,77,Governor,Tippetts,LIB,841,1.8
2018,77,Lieutenant Governor,Collier,DEM,36179,77.1
2018,77,Lieutenant Governor,Patrick,REP,9268,19.8
2018,77,Lieutenant Governor,McKennon,LIB,1460,3.1
2018,77,U.S. Senate,O'Rourke,DEM,39825,82.8
2018,77,U.S. Senate,Cruz,REP,7981,16.6
2018,77,U.S. Senate,Dikeman,LIB,289,0.6
2018,78,Attorney General,Paxton,REP,20624,35.6
2018,78,Governor,Valdez,DEM,34086,57.9
2018,78,Governor,Abbott,REP,23531,40.0
2018,78,Governor,Tippetts,LIB,1214,2.1
2018,78,Lieutenant Governor,Collier,DEM,34664,59.8
2018,78,Lieutenant Governor,Patrick,REP,21522,37.1
2018,78,Lieutenant Governor,McKennon,LIB,1829,3.2
2018,78,U.S. Senate,O'Rourke,DEM,39566,66.3
2018,78,U.S. Senate,Cruz,REP,19730,33.1
2018,78,U.S. Senate,Dikeman,LIB,376,0.6
2018,79,Attorney General,Paxton,REP,14784,28.0
2018,79,Governor,Valdez,DEM,35061,65.7
2018,79,Governor,Abbott,REP,17343,32.5
2018,79,Governor,Tippetts,LIB,956,1.8
2018,79,Lieutenant Governor,Collier,DEM,35613,67.5
2018,79,Lieutenant Governor,Patrick,REP,15585,29.5
2018,79,Lieutenant Governor,McKennon,LIB,1559,3.0
2018,79,U.S. Senate,O'Rourke,DEM,39723,73.5
2018,79,U.S. Senate,Cruz,REP,14002,25.9
2018,79,U.S. Senate,Dikeman,LIB,294,0.5
2018,8,Attorney General,Paxton,REP,42107,75.5
2018,8,Governor,Abbott,REP,44448,79.3
2018,8,Governor,Valdez,DEM,10982,19.6
2018,8,Governor,Tippetts,LIB,609,1.1
2018,8,Lieutenant Governor,Patrick,REP,42004,75.2
2018,8,Lieutenant Governor,Collier,DEM,12945,23.2
2018,8,Lieutenant Governor,McKennon,LIB,884,1.6
2018,8,U.S. Senate,Cruz,REP,42984,77.0
2018,8,U.S. Senate,O'Rourke,DEM,12476,22.3
2018,8,U.S. Senate,Dikeman,LIB,386,0.7
2018,80,Attorney General,Paxton,REP,16352,40.9
2018,80,Governor,Valdez,DEM,20461,50.3
2018,80,Governor,Abbott,REP,19747,48.6
2018,80,Governor,Tippetts,LIB,463,1.1
2018,80,Lieutenant Governor,Collier,DEM,21968,54.8
2018,80,Lieutenant Governor,Patrick,REP,17266,43.0
2018,80,Lieutenant Governor,McKennon,LIB,877,2.2
2018,80,U.S. Senate,O'Rourke,DEM,22963,55.9
2018,80,U.S. Senate,Cruz,REP,17721,43.2
2018,80,U.S. Senate,Dikeman,LIB,360,0.9
2018,81,Attorney General,Paxton,REP,23900,68.8
2018,81,Governor,Abbott,REP,25331,72.4
2018,81,Governor,Valdez,DEM,9194,26.3
2018,81,Governor,Tippetts,LIB,466,1.3
2018,81,Lieutenant Governor,Patrick,REP,23959,68.8
2018,81,Lieutenant Governor,Collier,DEM,10068,28.9
2018,81,Lieutenant Governor,McKennon,LIB,802,2.3
2018,81,U.S. Senate,Cruz,REP,24261,69.5
2018,81,U.S. Senate,O'Rourke,DEM,10357,29.7
2018,81,U.S. Senate,Dikeman,LIB,284,0.8
2018,82,Attorney General,Paxton,REP,35857,76.1
2018,82,Governor,Abbott,REP,37592,79.3
2018,82,Governor,Valdez,DEM,9069,19.1
2018,82,Governor,Tippetts,LIB,736,1.6
2018,82,Lieutenant Governor,Patrick,REP,35458,75.2
2018,82,Lieutenant Governor,Collier,DEM,10538,22.4
2018,82,Lieutenant Governor,McKennon,LIB,1148,2.4
2018,82,U.S. Senate,Cruz,REP,36356,76.5
2018,82,U.S. Senate,O'Rourke,DEM,10777,22.7
2018,82,U.S. Senate,Dikeman,LIB,391,0.8
2018,83,Attorney General,Paxton,REP,44301,73.9
2018,83,Governor,Abbott,REP,47080,78.1
2018,83,Governor,Valdez,DEM,12094,20.1
2018,83,Governor,Tippetts,LIB,1105,1.8
2018,83,Lieutenant Governor,Patrick,REP,42828,71.4
2018,83,Lieutenant Governor,Collier,DEM,15634,26.1
2018,83,Lieutenant Governor,McKennon,LIB,1529,2.5
2018,83,U.S. Senate,Cruz,REP,45702,75.6
2018,83,U.S. Senate,O'Rourke,DEM,14386,23.8
2018,83,U.S. Senate,Dikeman,LIB,402,0.7
2018,84,Attorney General,Paxton,REP,26292,55.5
2018,84,Governor,Abbott,REP,28448,59.7
2018,84,Governor,Valdez,DEM,18038,37.8
2018,84,Governor,Tippetts,LIB,1187,2.5
2018,84,Lieutenant Governor,Patrick,REP,25962,54.7
2018,84,Lieutenant Governor,Collier,DEM,19945,42.0
2018,84,Lieutenant Governor,McKennon,LIB,1548,3.3
2018,84,U.S. Senate,Cruz,REP,26594,55.5
2018,84,U.S. Senate,O'Rourke,DEM,20894,43.6
2018,84,U.S. Senate,Dikeman,LIB,414,0.9
2018,85,Attorney General,Paxton,REP,46905,65.0
2018,85,Governor,Abbott,REP,50762,69.9
2018,85,Governor,Valdez,DEM,21097,29.1
2018,85,Governor,Tippetts,LIB,754,1.0
2018,85,Lieutenant Governor,Patrick,REP,47454,65.6
2018,85,Lieutenant Governor,Collier,DEM,23796,32.9
2018,85,Lieutenant Governor,McKennon,LIB,1098,1.5
2018,85,U.S. Senate,Cruz,REP,48171,66.2
2018,85,U.S. Senate,O'Rourke,DEM,24172,33.2
2018,85,U.S. Senate,Dikeman,LIB,427,0.6
2018,86,Attorney General,Paxton,REP,45751,78.5
2018,86,Governor,Abbott,REP,48077,82.0
2018,86,Governor,Valdez,DEM,9748,16.6
2018,86,Governor,Tippetts,LIB,793,1.4
2018,86,Lieutenant Governor,Patrick,REP,44914,77.0
2018,86,Lieutenant Governor,Collier,DEM,12080,20.7
2018,86,Lieutenant Governor,McKennon,LIB,1354,2.3
2018,86,U.S. Senate,Cruz,REP,46806,79.7
2018,86,U.S. Senate,O'Rourke,DEM,11498,19.6
2018,86,U.S. Senate,Dikeman,LIB,419,0.7
2018,87,Attorney General,Paxton,REP,32459,75.1
2018,87,Governor,Abbott,REP,34006,78.2
2018,87,Governor,Valdez,DEM,8831,20.3
2018,87,Governor,Tippetts,LIB,645,1.5
2018,87,Lieutenant Governor,Patrick,REP,31430,72.6
2018,87,Lieutenant Governor,Collier,DEM,10754,24.9
2018,87,Lieutenant Governor,McKennon,LIB,1089,2.5
2018,87,U.S. Senate,Cruz,REP,33321,76.4
2018,87,U.S. Senate,O'Rourke,DEM,9875,22.7
2018,87,U.S. Senate,Dikeman,LIB,393,0.9
2018,88,Attorney General,Paxton,REP,37699,79.6
2018,88,Governor,Abbott,REP,39571,82.9
2018,88,Governor,Valdez,DEM,7542,15.8
2018,88,Governor,Tippetts,LIB,594,1.2
2018,88,Lieutenant Governor,Patrick,REP,35646,75.2
2018,88,Lieutenant Governor,Collier,DEM,10676,22.5
2018,88,Lieutenant Governor,McKennon,LIB,1088,2.3
2018,88,U.S. Senate,Cruz,REP,38965,81.6
2018,88,U.S. Senate,O'Rourke,DEM,8517,17.8
2018,88,U.S. Senate,Dikeman,LIB,281,0.6
2018,89,Attorney General,Paxton,REP,37007,55.9
2018,89,Governor,Abbott,REP,40988,61.5
2018,89,Governor,Valdez,DEM,24404,36.6
2018,89,Governor,Tippetts,LIB,1275,1.9
2018,89,Lieutenant Governor,Patrick,REP,37741,57.0
2018,89,Lieutenant Governor,Collier,DEM,26879,40.6
2018,89,Lieutenant Governor,McKennon,LIB,1571,2.4
2018,89,U.S. Senate,Cruz,REP,37580,56.0
2018,89,U.S. Senate,O'Rourke,DEM,28848,43.0
2018,89,U.S. Senate,Dikeman,LIB,625,0.9
2018,9,Attorney General,Paxton,REP,48554,74.3
2018,9,Governor,Abbott,REP,51160,77.8
2018,9,Governor,Valdez,DEM,13918,21.2
2018,9,Governor,Tippetts,LIB,642,1.0
2018,9,Lieutenant Governor,Patrick,REP,47811,73.0
2018,9,Lieutenant Governor,Collier,DEM,16649,25.4
2018,9,Lieutenant Governor,McKennon,LIB,1014,1.5
2018,9,U.S. Senate,Cruz,REP,49843,75.6
2018,9,U.S. Senate,O'Rourke,DEM,15669,23.8
2018,9,U.S. Senate,Dikeman,LIB,377,0.6
2018,90,Attorney General,Paxton,REP,10522,26.9
2018,90,Governor,Valdez,DEM,26803,67.9
2018,90,Governor,Abbott,REP,12015,30.4
2018,90,Governor,Tippetts,LIB,644,1.6
2018,90,Lieutenant Governor,Collier,DEM,27519,70.2
2018,90,Lieutenant Governor,Patrick,REP,10836,27.6
2018,90,Lieutenant Governor,McKennon,LIB,861,2.2
2018,90,U.S. Senate,O'Rourke,DEM,29015,73.1
2018,90,U.S. Senate,Cruz,REP,10432,26.3
2018,90,U.S. Senate,Dikeman,LIB,272,0.7
2018,91,Attorney General,Paxton,REP,33864,59.0
2018,91,Governor,Abbott,REP,36915,63.9
2018,91,Governor,Valdez,DEM,19733,34.2
2018,91,Governor,Tippetts,LIB,1126,1.9
2018,91,Lieutenant Governor,Patrick,REP,34677,60.2
2018,91,Lieutenant Governor,Collier,DEM,21450,37.3
2018,91,Lieutenant Governor,McKennon,LIB,1440,2.5
2018,91,U.S. Senate,Cruz,REP,34211,59.1
2018,91,U.S. Senate,O'Rourke,DEM,23153,40.0
2018,91,U.S. Senate,Dikeman,LIB,557,1.0
2018,92,Attorney General,Paxton,REP,15114,37.7
2018,92,Governor,Valdez,DEM,22422,55.7
2018,92,Governor,Abbott,REP,17064,42.4
2018,92,Governor,Tippetts,LIB,804,2.0
2018,92,Lieutenant Governor,Collier,DEM,23604,58.8
2018,92,Lieutenant Governor,Patrick,REP,15511,38.6
2018,92,Lieutenant Governor,McKennon,LIB,1023,2.5
2018,92,U.S. Senate,O'Rourke,DEM,24968,61.7
2018,92,U.S. Senate,Cruz,REP,15153,37.5
2018,92,U.S. Senate,Dikeman,LIB,335,0.8
2018,93,Attorney General,Paxton,REP,30015,56.7
2018,93,Governor,Abbott,REP,32735,61.5
2018,93,Governor,Valdez,DEM,19518,36.7
2018,93,Governor,Tippetts,LIB,978,1.8
2018,93,Lieutenant Governor,Patrick,REP,30551,57.6
2018,93,Lieutenant Governor,Collier,DEM,21172,39.9
2018,93,Lieutenant Governor,McKennon,LIB,1342,2.5
2018,93,U.S. Senate,Cruz,REP,30154,56.5
2018,93,U.S. Senate,O'Rourke,DEM,22805,42.7
2018,93,U.S. Senate,Dikeman,LIB,442,0.8
2018,94,Attorney General,Paxton,REP,37618,54.9
2018,94,Governor,Abbott,REP,41692,60.5
2018,94,Governor,Valdez,DEM,25794,37.4
2018,94,Governor,Tippetts,LIB,1463,2.1
2018,94,Lieutenant Governor,Patrick,REP,38438,55.9
2018,94,Lieutenant Governor,Collier,DEM,28442,41.4
2018,94,Lieutenant Governor,McKennon,LIB,1843,2.7
2018,94,U.S. Senate,Cruz,REP,38066,55.1
2018,94,U.S. Senate,O'Rourke,DEM,30385,44.0
2018,94,U.S. Senate,Dikeman,LIB,670,1.0
2018,95,Attorney General,Paxton,REP,9891,21.6
2018,95,Governor,Valdez,DEM,33584,73.2
2018,95,Governor,Abbott,REP,11576,25.2
2018,95,Governor,Tippetts,LIB,728,1.6
2018,95,Lieutenant Governor,Collier,DEM,34625,75.6
2018,95,Lieutenant Governor,Patrick,REP,10263,22.4
2018,95,Lieutenant Governor,McKennon,LIB,893,2.0
2018,95,U.S. Senate,O'Rourke,DEM,35704,77.7
2018,95,U.S. Senate,Cruz,REP,9945,21.6
2018,95,U.S. Senate,Dikeman,LIB,307,0.7
2018,96,Attorney General,Paxton,REP,37190,55.4
2018,96,Governor,Abbott,REP,40846,60.5
2018,96,Governor,Valdez,DEM,25501,37.8
2018,96,Governor,Tippetts,LIB,1146,1.7
2018,96,Lieutenant Governor,Patrick,REP,37740,56.0
2018,96,Lieutenant Governor,Collier,DEM,28125,41.8
2018,96,Lieutenant Governor,McKennon,LIB,1487,2.2
2018,96,U.S. Senate,Cruz,REP,37465,55.4
2018,96,U.S. Senate,O'Rourke,DEM,29662,43.8
2018,96,U.S. Senate,Dikeman,LIB,538,0.8
2018,97,Attorney General,Paxton,REP,35896,54.9
2018,97,Governor,Abbott,REP,39928,60.6
2018,97,Governor,Valdez,DEM,24649,37.4
2018,97,Governor,Tippetts,LIB,1285,2.0
2018,97,Lieutenant Governor,Patrick,REP,36593,55.8
2018,97,Lieutenant Governor,Collier,DEM,27343,41.7
2018,97,Lieutenant Governor,McKennon,LIB,1691,2.6
2018,97,U.S. Senate,Cruz,REP,36194,54.8
2018,97,U.S. Senate,O'Rourke,DEM,29325,44.4
2018,97,U.S. Senate,Dikeman,LIB,572,0.9
2018,98,Attorney General,Paxton,REP,51054,63.2
2018,98,Governor,Abbott,REP,56000,68.9
2018,98,Governor,Valdez,DEM,23752,29.2
2018,98,Governor,Tippetts,LIB,1555,1.9
2018,98,Lieutenant Governor,Patrick,REP,51886,64.0
2018,98,Lieutenant Governor,Collier,DEM,27187,33.5
2018,98,Lieutenant Governor,McKennon,LIB,1962,2.4
2018,98,U.S. Senate,Cruz,REP,51053,62.5
2018,98,U.S. Senate,O'Rourke,DEM,29922,36.7
2018,98,U.S. Senate,Dikeman,LIB,655,0.8
2018,99,Attorney General,Paxton,REP,31303,56.6
2018,99,Governor,Abbott,REP,34172,61.3
2018,99,Governor,Valdez,DEM,20521,36.8
2018,99,Governor,Tippetts,LIB,1011,1.8
2018,99,Lieutenant Governor,Patrick,REP,31882,57.5
2018,99,Lieutenant Governor,Collier,DEM,22145,39.9
2018,99,Lieutenant Governor,McKennon,LIB,1428,2.6
2018,99,U.S. Senate,Cruz,REP,31621,56.6
2018,99,U.S. Senate,O'Rourke,DEM,23700,42.5
2018,99,U.S. Senate,Dikeman,LIB,504,0.9
2018,STATE,Attorney General,Paxton,REP,4190455,50.6
2018,STATE,Governor,Abbott,REP,4655344,55.8
2018,STATE,Governor,Valdez,DEM,3545673,42.5
2018,STATE,Governor,Tippetts,LIB,140596,1.7
2018,STATE,Lieutenant Governor,Patrick,REP,4260186,51.3
2018,STATE,Lieutenant Governor,Collier,DEM,3859878,46.5
2018,STATE,Lieutenant Governor,McKennon,LIB,183455,2.2
2018,STATE,U.S. Senate,Cruz,REP,4259630,50.9
2018,STATE,U.S. Senate,O'Rourke,DEM,4044073,48.3
2018,STATE,U.S. Senate,Dikeman,LIB,65472,0.8
2020,1,President,Trump,R,63142,74.4
2020,1,President,Biden,D,20817,24.5
2020,1,President,Jorgensen,L,617,0.7
2020,1,President,Hawkins,G,151,0.2
2020,1,President,Write-In,W,95,0.1
2020,1,Railroad Commissioner,Castaneda,D,19269,23.2
2020,1,U.S. Senate,Cornyn,R,62240,74.3
2020,1,U.S. Senate,Hegar,D,20105,24.0
2020,1,U.S. Senate,McKennon,L,1024,1.2
2020,1,U.S. Senate,Collins,G,345,0.4
2020,10,President,Trump,R,56717,66.2
2020,10,President,Biden,D,27565,32.2
2020,10,President,Jorgensen,L,954,1.1
2020,10,President,Write-In,W,232,0.3
2020,10,President,Hawkins,G,220,0.3
2020,10,Railroad Commissioner,Castaneda,D,25142,29.8
2020,10,U.S. Senate,Cornyn,R,57078,67.1
2020,10,U.S. Senate,Hegar,D,25780,30.3
2020,10,U.S. Senate,McKennon,L,1589,1.9
2020,10,U.S. Senate,Collins,G,585,0.7
2020,100,President,Biden,D,39886,83.7
2020,100,President,Trump,R,7110,14.9
2020,100,President,Jorgensen,L,369,0.8
2020,100,President,Hawkins,G,264,0.6
2020,100,President,Write-In,W,0,0.0
2020,100,Railroad Commissioner,Castaneda,D,38535,81.7
2020,100,U.S. Senate,Hegar,D,38412,81.2
2020,100,U.S. Senate,Cornyn,R,7515,15.9
2020,100,U.S. Senate,McKennon,L,840,1.8
2020,100,U.S. Senate,Collins,G,554,1.2
2020,101,President,Biden,D,45668,66.8
2020,101,President,Trump,R,21796,31.9
2020,101,President,Jorgensen,L,592,0.9
2020,101,President,Hawkins,G,241,0.4
2020,101,President,Write-In,W,27,0.0
2020,101,Railroad Commissioner,Castaneda,D,42948,64.1
2020,101,U.S. Senate,Hegar,D,43575,64.4
2020,101,U.S. Senate,Cornyn,R,22232,32.9
2020,101,U.S. Senate,McKennon,L,1200,1.8
2020,101,U.S. Senate,Collins,G,632,0.9
2020,102,President,Biden,D,37448,64.7
2020,102,President,Trump,R,19496,33.7
2020,102,President,Jorgensen,L,667,1.2
2020,102,President,Hawkins,G,287,0.5
2020,102,President,Write-In,W,0,0.0
2020,102,Railroad Commissioner,Castaneda,D,34982,61.2
2020,102,U.S. Senate,Hegar,D,35217,61.1
2020,102,U.S. Senate,Cornyn,R,20840,36.1
2020,102,U.S. Senate,McKennon,L,990,1.7
2020,102,U.S. Senate,Collins,G,608,1.1
2020,103,President,Biden,D,40137,72.5
2020,103,President,Trump,R,14416,26.0
2020,103,President,Jorgensen,L,592,1.1
2020,103,President,Hawkins,G,235,0.4
2020,103,President,Write-In,W,0,0.0
2020,103,Railroad Commissioner,Castaneda,D,37613,69.0
2020,103,U.S. Senate,Hegar,D,37841,68.8
2020,103,U.S. Senate,Cornyn,R,15633,28.4
2020,103,U.S. Senate,McKennon,L,1014,1.8
2020,103,U.S. Senate,Collins,G,542,1.0
2020,104,President,Biden,D,32906,68.8
2020,104,President,Trump,R,14167,29.6
2020,104,President,Jorgensen,L,460,1.0
2020,104,President,Hawkins,G,263,0.6
2020,104,President,Write-In,W,0,0.0
2020,104,Railroad Commissioner,Castaneda,D,31747,67.4
2020,104,U.S. Senate,Hegar,D,31357,66.2
2020,104,U.S. Senate,Cornyn,R,14455,30.5
2020,104,U.S. Senate,McKennon,L,935,2.0
2020,104,U.S. Senate,Collins,G,591,1.2
2020,105,President,Biden,D,30426,60.3
2020,105,President,Trump,R,19283,38.2
2020,105,President,Jorgensen,L,522,1.0
2020,105,President,Hawkins,G,204,0.4
2020,105,President,Write-In,W,0,0.0
2020,105,Railroad Commissioner,Castaneda,D,28665,57.8
2020,105,U.S. Senate,Hegar,D,28708,57.4
2020,105,U.S. Senate,Cornyn,R,19840,39.6
2020,105,U.S. Senate,McKennon,L,1026,2.1
2020,105,U.S. Senate,Collins,G,474,0.9
2020,106,President,Trump,R,50868,56.2
2020,106,President,Biden,D,38447,42.4
2020,106,President,Jorgensen,L,1055,1.2
2020,106,President,Hawkins,G,189,0.2
2020,106,President,Write-In,W,30,0.0
2020,106,Railroad Commissioner,Castaneda,D,32859,37.5
2020,106,U.S. Senate,Cornyn,R,52857,59.0
2020,106,U.S. Senate,Hegar,D,34676,38.7
2020,106,U.S. Senate,McKennon,L,1583,1.8
2020,106,U.S. Senate,Collins,G,466,0.5
2020,107,President,Biden,D,29601,63.3
2020,107,President,Trump,R,16428,35.1
2020,107,President,Jorgensen,L,471,1.0
2020,107,President,Hawkins,G,279,0.6
2020,107,President,Write-In,W,0,0.0
2020,107,Railroad Commissioner,Castaneda,D,28493,61.7
2020,107,U.S. Senate,Hegar,D,28265,60.9
2020,107,U.S. Senate,Cornyn,R,16631,35.8
2020,107,U.S. Senate,McKennon,L,897,1.9
2020,107,U.S. Senate,Collins,G,615,1.3
2020,108,President,Trump,R,55364,49.7
2020,108,President,Biden,D,54481,48.9
2020,108,President,Jorgensen,L,1347,1.2
2020,108,President,Hawkins,G,174,0.2
2020,108,President,Write-In,W,0,0.0
2020,108,Railroad Commissioner,Castaneda,D,45796,41.5
2020,108,U.S. Senate,Cornyn,R,63966,57.2
2020,108,U.S. Senate,Hegar,D,46151,41.3
2020,108,U.S. Senate,McKennon,L,1314,1.2
2020,108,U.S. Senate,Collins,G,382,0.3
2020,109,President,Biden,D,57275,79.0
2020,109,President,Trump,R,14436,19.9
2020,109,President,Jorgensen,L,521,0.7
2020,109,President,Hawkins,G,291,0.4
2020,109,President,Write-In,W,0,0.0
2020,109,Railroad Commissioner,Castaneda,D,55657,77.2
2020,109,U.S. Senate,Hegar,D,55202,76.4
2020,109,U.S. Senate,Cornyn,R,15036,20.8
2020,109,U.S. Senate,McKennon,L,1228,1.7
2020,109,U.S. Senate,Collins,G,745,1.0
2020,11,President,Trump,R,60879,74.9
2020,11,President,Biden,D,19596,24.1
2020,11,President,Jorgensen,L,612,0.8
2020,11,President,Hawkins,G,160,0.2
2020,11,President,Write-In,W,64,0.1
2020,11,Railroad Commissioner,Castaneda,D,17638,22.2
2020,11,U.S. Senate,Cornyn,R,60212,74.9
2020,11,U.S. Senate,Hegar,D,18830,23.4
2020,11,U.S. Senate,McKennon,L,1030,1.3
2020,11,U.S. Senate,Collins,G,344,0.4
2020,110,President,Biden,D,36636,85.2
2020,110,President,Trump,R,5896,13.7
2020,110,President,Hawkins,G,250,0.6
2020,110,President,Jorgensen,L,235,0.5
2020,110,President,Write-In,W,0,0.0
2020,110,Railroad Commissioner,Castaneda,D,35767,83.9
2020,110,U.S. Senate,Hegar,D,35377,82.8
2020,110,U.S. Senate,Cornyn,R,6080,14.2
2020,110,U.S. Senate,McKennon,L,700,1.6
2020,110,U.S. Senate,Collins,G,567,1.3
2020,111,President,Biden,D,56573,79.0
2020,111,President,Trump,R,14207,19.8
2020,111,President,Jorgensen,L,523,0.7
2020,111,President,Hawkins,G,330,0.5
2020,111,President,Write-In,W,0,0.0
2020,111,Railroad Commissioner,Castaneda,D,54898,77.2
2020,111,U.S. Senate,Hegar,D,54390,76.3
2020,111,U.S. Senate,Cornyn,R,15026,21.1
2020,111,U.S. Senate,McKennon,L,1178,1.7
2020,111,U.S. Senate,Collins,G,708,1.0
2020,112,President,Trump,R,45370,49.4
2020,112,President,Biden,D,44881,48.9
2020,112,President,Jorgensen,L,1211,1.3
2020,112,President,Hawkins,G,290,0.3
2020,112,President,Write-In,W,0,0.0
2020,112,Railroad Commissioner,Castaneda,D,40542,44.7
2020,112,U.S. Senate,Cornyn,R,48501,52.9
2020,112,U.S. Senate,Hegar,D,40951,44.7
2020,112,U.S. Senate,McKennon,L,1565,1.7
2020,112,U.S. Senate,Collins,G,628,0.7
2020,113,President,Biden,D,39525,59.2
2020,113,President,Trump,R,26382,39.5
2020,113,President,Jorgensen,L,630,0.9
2020,113,President,Hawkins,G,279,0.4
2020,113,President,Write-In,W,0,0.0
2020,113,Railroad Commissioner,Castaneda,D,37680,57.0
2020,113,U.S. Senate,Hegar,D,37606,56.5
2020,113,U.S. Senate,Cornyn,R,27000,40.6
2020,113,U.S. Senate,McKennon,L,1209,1.8
2020,113,U.S. Senate,Collins,G,687,1.0
2020,114,President,Biden,D,53163,68.1
2020,114,President,Trump,R,23565,30.2
2020,114,President,Jorgensen,L,1107,1.4
2020,114,President,Hawkins,G,272,0.3
2020,114,President,Write-In,W,0,0.0
2020,114,Railroad Commissioner,Castaneda,D,47796,62.0
2020,114,U.S. Senate,Hegar,D,49006,62.8
2020,114,U.S. Senate,Cornyn,R,26775,34.3
2020,114,U.S. Senate,McKennon,L,1612,2.1
2020,114,U.S. Senate,Collins,G,613,0.8
2020,115,President,Biden,D,45638,58.6
2020,115,President,Trump,R,30956,39.8
2020,115,President,Jorgensen,L,980,1.3
2020,115,President,Hawkins,G,249,0.3
2020,115,President,Write-In,W,0,0.0
2020,115,Railroad Commissioner,Castaneda,D,41213,53.6
2020,115,U.S. Senate,Hegar,D,42120,54.3
2020,115,U.S. Senate,Cornyn,R,33553,43.2
2020,115,U.S. Senate,McKennon,L,1397,1.8
2020,115,U.S. Senate,Collins,G,568,0.7
2020,116,President,Biden,D,46234,67.5
2020,116,President,Trump,R,21006,30.7
2020,116,President,Jorgensen,L,818,1.2
2020,116,President,Hawkins,G,328,0.5
2020,116,President,Write-In,W,60,0.1
2020,116,Railroad Commissioner,Castaneda,D,42871,64.6
2020,116,U.S. Senate,Hegar,D,42715,63.9
2020,116,U.S. Senate,Cornyn,R,21854,32.7
2020,116,U.S. Senate,McKennon,L,1595,2.4
2020,116,U.S. Senate,Collins,G,689,1.0
2020,117,President,Biden,D,40747,61.7
2020,117,President,Trump,R,24267,36.7
2020,117,President,Jorgensen,L,800,1.2
2020,117,President,Hawkins,G,216,0.3
2020,117,President,Write-In,W,41,0.1
2020,117,Railroad Commissioner,Castaneda,D,38103,59.6
2020,117,U.S. Senate,Hegar,D,37738,58.6
2020,117,U.S. Senate,Cornyn,R,24653,38.3
2020,117,U.S. Senate,McKennon,L,1415,2.2
2020,117,U.S. Senate,Collins,G,567,0.9
2020,118,President,Biden,D,36578,50.6
2020,118,President,Trump,R,34584,47.9
2020,118,President,Jorgensen,L,792,1.1
2020,118,President,Hawkins,G,270,0.4
2020,118,President,Write-In,W,39,0.1
2020,118,Railroad Commissioner,Castaneda,D,34411,49.1
2020,118,U.S. Senate,Cornyn,R,34672,49.1
2020,118,U.S. Senate,Hegar,D,33791,47.9
2020,118,U.S. Senate,McKennon,L,1479,2.1
2020,118,U.S. Senate,Collins,G,661,0.9
2020,119,President,Biden,D,42942,64.2
2020,119,President,Trump,R,22890,34.2
2020,119,President,Jorgensen,L,738,1.1
2020,119,President,Hawkins,G,295,0.4
2020,119,President,Write-In,W,38,0.1
2020,119,Railroad Commissioner,Castaneda,D,40831,63.0
2020,119,U.S. Senate,Hegar,D,39855,61.2
2020,119,U.S. Senate,Cornyn,R,23185,35.6
2020,119,U.S. Senate,McKennon,L,1413,2.2
2020,119,U.S. Senate,Collins,G,676,1.0
2020,12,President,Trump,R,56961,70.3
2020,12,President,Biden,D,22949,28.3
2020,12,President,Jorgensen,L,886,1.1
2020,12,President,Hawkins,G,172,0.2
2020,12,President,Write-In,W,97,0.1
2020,12,Railroad Commissioner,Castaneda,D,20996,26.4
2020,12,U.S. Senate,Cornyn,R,57024,71.1
2020,12,U.S. Senate,Hegar,D,21509,26.8
2020,12,U.S. Senate,McKennon,L,1363,1.7
2020,12,U.S. Senate,Collins,G,357,0.4
2020,120,President,Biden,D,42397,67.0
2020,120,President,Trump,R,19813,31.3
2020,120,President,Jorgensen,L,730,1.2
2020,120,President,Hawkins,G,283,0.4
2020,120,President,Write-In,W,41,0.1
2020,120,Railroad Commissioner,Castaneda,D,39612,64.7
2020,120,U.S. Senate,Hegar,D,39305,63.7
2020,120,U.S. Senate,Cornyn,R,20355,33.0
2020,120,U.S. Senate,McKennon,L,1370,2.2
2020,120,U.S. Senate,Collins,G,631,1.0
2020,121,President,Trump,R,52533,50.4
2020,121,President,Biden,D,50133,48.1
2020,121,President,Jorgensen,L,1244,1.2
2020,121,President,Hawkins,G,249,0.2
2020,121,President,Write-In,W,47,0.0
2020,121,Railroad Commissioner,Castaneda,D,44676,44.0
2020,121,U.S. Senate,Cornyn,R,55801,54.3
2020,121,U.S. Senate,Hegar,D,44837,43.6
2020,121,U.S. Senate,McKennon,L,1640,1.6
2020,121,U.S. Senate,Collins,G,571,0.6
2020,122,President,Trump,R,59855,53.7
2020,122,President,Biden,D,50094,44.9
2020,122,President,Jorgensen,L,1243,1.1
2020,122,President,Hawkins,G,224,0.2
2020,122,President,Write-In,W,42,0.0
2020,122,Railroad Commissioner,Castaneda,D,44607,41.1
2020,122,U.S. Senate,Cornyn,R,63236,57.4
2020,122,U.S. Senate,Hegar,D,44695,40.6
2020,122,U.S. Senate,McKennon,L,1693,1.5
2020,122,U.S. Senate,Collins,G,511,0.5
2020,123,President,Biden,D,49353,65.7
2020,123,President,Trump,R,24516,32.7
2020,123,President,Jorgensen,L,853,1.1
2020,123,President,Hawkins,G,305,0.4
2020,123,President,Write-In,W,40,0.1
2020,123,Railroad Commissioner,Castaneda,D,45869,63.0
2020,123,U.S. Senate,Hegar,D,45686,62.1
2020,123,U.S. Senate,Cornyn,R,25718,35.0
2020,123,U.S. Senate,McKennon,L,1456,2.0
2020,123,U.S. Senate,Collins,G,687,0.9
2020,124,President,Biden,D,39518,67.0
2020,124,President,Trump,R,18484,31.3
